Row_ID,Order_ID,Product_ID,Category,Sub_Category,Segment
31837,CA-2011-140795,TEC-AC-10001432,Technology,Accessories,Consumer
11249,ES-2011-3188488,FUR-BO-10000967,Furniture,Bookcases,Consumer
17341,ES-2011-3642330,TEC-PH-10004614,Technology,Phones,Consumer
20564,ID-2011-60882,FUR-CH-10003950,Furniture,Chairs,Corporate
13510,IT-2011-4488946,OFF-ST-10000095,Office Supplies,Storage,Corporate
21666,IN-2011-56990,TEC-MA-10002874,Technology,Machines,Corporate
11248,ES-2011-3188488,FUR-CH-10000488,Furniture,Chairs,Consumer
10717,ES-2011-1640672,TEC-CO-10003534,Technology,Copiers,Corporate
20566,ID-2011-60882,OFF-AR-10003554,Office Supplies,Art,Corporate
16555,IT-2011-1877466,TEC-MA-10003198,Technology,Machines,Consumer
16554,IT-2011-1877466,OFF-PA-10003899,Office Supplies,Paper,Consumer
16553,IT-2011-1877466,TEC-AC-10001564,Technology,Accessories,Consumer
12286,ES-2011-2734651,OFF-AR-10003247,Office Supplies,Art,Corporate
11250,ES-2011-3188488,OFF-AR-10001461,Office Supplies,Art,Consumer
11251,ES-2011-3188488,OFF-AR-10000584,Office Supplies,Art,Consumer
14640,ES-2011-2511634,OFF-SU-10001657,Office Supplies,Supplies,Corporate
21662,IN-2011-56990,OFF-AR-10000387,Office Supplies,Art,Corporate
10718,ES-2011-1640672,OFF-PA-10000908,Office Supplies,Paper,Corporate
20565,ID-2011-60882,OFF-LA-10000950,Office Supplies,Labels,Corporate
27225,IN-2011-35857,FUR-FU-10001507,Furniture,Furnishings,Consumer
28740,IN-2011-53469,FUR-BO-10003384,Furniture,Bookcases,Home Office
28739,IN-2011-53469,FUR-BO-10004404,Furniture,Bookcases,Home Office
26294,ID-2011-34037,FUR-CH-10002250,Furniture,Chairs,Corporate
22083,IN-2011-34800,FUR-CH-10001752,Furniture,Chairs,Corporate
26293,ID-2011-34037,TEC-CO-10002350,Technology,Copiers,Corporate
41378,IZ-2011-6520,OFF-ROG-10000191,Office Supplies,Storage,Consumer
41243,CA-2011-111157,TEC-AC-10004353,Technology,Accessories,Corporate
28738,IN-2011-53469,OFF-BI-10002919,Office Supplies,Binders,Home Office
8649,MX-2011-158575,OFF-PA-10000994,Office Supplies,Paper,Corporate
37355,CA-2011-107524,OFF-PA-10000587,Office Supplies,Paper,Home Office
28741,IN-2011-53469,OFF-AR-10002340,Office Supplies,Art,Home Office
37354,CA-2011-107524,OFF-EN-10001990,Office Supplies,Envelopes,Home Office
41242,CA-2011-111157,OFF-PA-10000327,Office Supplies,Paper,Corporate
54,US-2011-150987,OFF-AP-10004958,Office Supplies,Appliances,Home Office
36980,CA-2011-164315,TEC-PH-10001128,Technology,Phones,Consumer
23445,IN-2011-77892,TEC-PH-10001751,Technology,Phones,Consumer
28976,IN-2011-74252,TEC-CO-10003982,Technology,Copiers,Consumer
10048,US-2011-159436,OFF-AP-10003308,Office Supplies,Appliances,Home Office
25253,ID-2011-53287,TEC-MA-10003351,Technology,Machines,Consumer
23447,IN-2011-77892,TEC-PH-10001751,Technology,Phones,Consumer
10046,US-2011-159436,TEC-CO-10002567,Technology,Copiers,Home Office
36981,CA-2011-164315,OFF-AP-10003842,Office Supplies,Appliances,Consumer
40216,CA-2011-160276,FUR-FU-10003192,Furniture,Furnishings,Corporate
52,US-2011-150987,TEC-CO-10003142,Technology,Copiers,Home Office
10047,US-2011-159436,TEC-CO-10001968,Technology,Copiers,Home Office
45117,MO-2011-4260,TEC-MOT-10001950,Technology,Phones,Consumer
23446,IN-2011-77892,OFF-PA-10003139,Office Supplies,Paper,Consumer
23444,IN-2011-77892,OFF-AR-10003536,Office Supplies,Art,Consumer
53,US-2011-150987,TEC-CO-10001756,Technology,Copiers,Home Office
10049,US-2011-159436,OFF-EN-10004788,Office Supplies,Envelopes,Home Office
45116,MO-2011-4260,OFF-BIC-10003680,Office Supplies,Art,Consumer
27414,IN-2011-61253,OFF-LA-10001185,Office Supplies,Labels,Corporate
55,US-2011-150987,OFF-EN-10000755,Office Supplies,Envelopes,Home Office
40124,US-2011-157847,OFF-PA-10001593,Office Supplies,Paper,Consumer
36979,CA-2011-164315,OFF-PA-10004248,Office Supplies,Paper,Consumer
45118,MO-2011-4260,OFF-HAR-10000495,Office Supplies,Labels,Consumer
40123,US-2011-157847,OFF-PA-10002986,Office Supplies,Paper,Consumer
21586,IN-2011-44803,FUR-CH-10000027,Furniture,Chairs,Corporate
21580,IN-2011-44803,OFF-AP-10002306,Office Supplies,Appliances,Corporate
38333,CA-2011-124618,TEC-CO-10004202,Technology,Copiers,Consumer
11631,ES-2011-2111237,OFF-AP-10002361,Office Supplies,Appliances,Consumer
21585,IN-2011-44803,FUR-CH-10004572,Furniture,Chairs,Corporate
42502,UP-2011-3170,TEC-CIS-10000351,Technology,Phones,Consumer
22101,IN-2011-44656,TEC-CO-10003992,Technology,Copiers,Consumer
21582,IN-2011-44803,TEC-AC-10000483,Technology,Accessories,Corporate
42504,UP-2011-3170,TEC-APP-10001965,Technology,Phones,Consumer
21583,IN-2011-44803,FUR-FU-10003939,Furniture,Furnishings,Corporate
20538,IN-2011-37481,OFF-ST-10004365,Office Supplies,Storage,Consumer
42503,UP-2011-3170,FUR-IKE-10003642,Furniture,Bookcases,Consumer
21584,IN-2011-44803,OFF-SU-10001731,Office Supplies,Supplies,Corporate
24140,IN-2011-17202,FUR-CH-10003965,Furniture,Chairs,Consumer
21581,IN-2011-44803,OFF-SU-10001869,Office Supplies,Supplies,Corporate
45716,NI-2011-2380,TEC-MEM-10002005,Technology,Accessories,Home Office
18998,ES-2011-4549921,TEC-MA-10000686,Technology,Machines,Consumer
46475,CG-2011-5080,OFF-BOS-10001711,Office Supplies,Art,Consumer
37121,CA-2011-115056,OFF-AP-10003971,Office Supplies,Appliances,Consumer
42501,UP-2011-3170,OFF-BIC-10001510,Office Supplies,Art,Consumer
46476,CG-2011-5080,OFF-CAR-10000202,Office Supplies,Binders,Consumer
24138,IN-2011-17202,OFF-LA-10000635,Office Supplies,Labels,Consumer
24487,ID-2011-42031,OFF-FA-10001521,Office Supplies,Fasteners,Home Office
24139,IN-2011-17202,OFF-FA-10002015,Office Supplies,Fasteners,Consumer
11844,IT-2011-4812190,FUR-CH-10001429,Furniture,Chairs,Corporate
17062,ES-2011-3684586,OFF-AP-10001178,Office Supplies,Appliances,Corporate
24285,IN-2011-22802,FUR-BO-10003706,Furniture,Bookcases,Consumer
1492,MX-2011-127250,FUR-TA-10004308,Furniture,Tables,Consumer
27428,IN-2011-43599,TEC-AC-10004487,Technology,Accessories,Corporate
35186,CA-2011-100895,OFF-ST-10001490,Office Supplies,Storage,Consumer
12317,ES-2011-3525697,TEC-CO-10003965,Technology,Copiers,Consumer
1494,MX-2011-127250,TEC-AC-10001754,Technology,Accessories,Consumer
28795,IN-2011-60266,FUR-CH-10003551,Furniture,Chairs,Home Office
21032,IN-2011-26372,OFF-ST-10004847,Office Supplies,Storage,Consumer
21031,IN-2011-26372,OFF-SU-10001407,Office Supplies,Supplies,Consumer
3835,MX-2011-141131,FUR-CH-10003109,Furniture,Chairs,Consumer
35185,CA-2011-100895,TEC-PH-10001425,Technology,Phones,Consumer
20092,IT-2011-5193547,TEC-AC-10003265,Technology,Accessories,Corporate
20094,IT-2011-5193547,TEC-MA-10000327,Technology,Machines,Corporate
24482,IN-2011-67987,TEC-AC-10004652,Technology,Accessories,Corporate
1491,MX-2011-127250,TEC-AC-10000241,Technology,Accessories,Consumer
16695,ES-2011-5004766,TEC-PH-10000641,Technology,Phones,Consumer
44664,TU-2011-9940,FUR-BAR-10004553,Furniture,Tables,Consumer
23641,IN-2011-75540,OFF-SU-10000997,Office Supplies,Supplies,Home Office
20096,IT-2011-5193547,OFF-AP-10003971,Office Supplies,Appliances,Corporate
20097,IT-2011-5193547,OFF-PA-10004480,Office Supplies,Paper,Corporate
12318,ES-2011-3525697,OFF-ST-10000130,Office Supplies,Storage,Consumer
27429,IN-2011-43599,OFF-BI-10000721,Office Supplies,Binders,Corporate
20093,IT-2011-5193547,FUR-FU-10002957,Furniture,Furnishings,Corporate
20095,IT-2011-5193547,OFF-BI-10001621,Office Supplies,Binders,Corporate
1495,MX-2011-127250,OFF-SU-10002169,Office Supplies,Supplies,Consumer
27430,IN-2011-43599,TEC-AC-10004938,Technology,Accessories,Corporate
32015,CA-2011-104472,OFF-BI-10001658,Office Supplies,Binders,Home Office
17063,ES-2011-3684586,OFF-PA-10004746,Office Supplies,Paper,Corporate
32016,CA-2011-104472,FUR-FU-10000246,Furniture,Furnishings,Home Office
27432,IN-2011-43599,OFF-ST-10003017,Office Supplies,Storage,Corporate
48285,NI-2011-20,FUR-HON-10001558,Furniture,Chairs,Consumer
44667,TU-2011-9940,FUR-ELD-10004994,Furniture,Furnishings,Consumer
23642,IN-2011-75540,OFF-SU-10004236,Office Supplies,Supplies,Home Office
44663,TU-2011-9940,OFF-TEN-10001129,Office Supplies,Storage,Consumer
23640,IN-2011-75540,OFF-ST-10000016,Office Supplies,Storage,Home Office
27431,IN-2011-43599,OFF-LA-10002107,Office Supplies,Labels,Corporate
1493,MX-2011-127250,FUR-FU-10003874,Furniture,Furnishings,Consumer
1496,MX-2011-127250,OFF-LA-10003140,Office Supplies,Labels,Consumer
35184,CA-2011-100895,OFF-AR-10004511,Office Supplies,Art,Consumer
44666,TU-2011-9940,OFF-IBI-10004959,Office Supplies,Binders,Consumer
23639,IN-2011-75540,OFF-BI-10003012,Office Supplies,Binders,Home Office
44665,TU-2011-9940,OFF-SAN-10003285,Office Supplies,Art,Consumer
31149,ID-2011-84136,TEC-CO-10000847,Technology,Copiers,Consumer
34029,CA-2011-107594,TEC-PH-10002923,Technology,Phones,Consumer
19233,IT-2011-1260172,OFF-AR-10004115,Office Supplies,Art,Consumer
1909,MX-2011-125871,OFF-BI-10003022,Office Supplies,Binders,Home Office
1908,MX-2011-125871,OFF-SU-10001831,Office Supplies,Supplies,Home Office
31150,ID-2011-84136,OFF-BI-10000787,Office Supplies,Binders,Consumer
34030,CA-2011-107594,OFF-AR-10000716,Office Supplies,Art,Consumer
37471,US-2011-106299,OFF-ST-10002011,Office Supplies,Storage,Home Office
42921,NI-2011-7830,FUR-SAF-10001793,Furniture,Chairs,Consumer
20703,IN-2011-67840,FUR-CH-10000660,Furniture,Chairs,Corporate
42918,NI-2011-7830,TEC-SHA-10000971,Technology,Copiers,Consumer
5947,MX-2011-165834,FUR-CH-10001270,Furniture,Chairs,Consumer
42912,NI-2011-7830,FUR-BAR-10003465,Furniture,Tables,Consumer
50861,GH-2011-8290,OFF-SAN-10002323,Office Supplies,Art,Consumer
26112,IN-2011-52125,FUR-CH-10000110,Furniture,Chairs,Consumer
50860,GH-2011-8290,OFF-XER-10002256,Office Supplies,Paper,Consumer
42915,NI-2011-7830,OFF-ELD-10003038,Office Supplies,Storage,Consumer
50859,GH-2011-8290,OFF-STA-10001636,Office Supplies,Art,Consumer
3490,MX-2011-135601,OFF-PA-10004600,Office Supplies,Paper,Home Office
50862,GH-2011-8290,OFF-ACC-10000102,Office Supplies,Binders,Consumer
30052,ID-2011-17237,TEC-MA-10001831,Technology,Machines,Home Office
20702,IN-2011-67840,OFF-SU-10000866,Office Supplies,Supplies,Corporate
5951,MX-2011-165834,OFF-SU-10004119,Office Supplies,Supplies,Consumer
31227,IN-2011-81434,TEC-AC-10004406,Technology,Accessories,Consumer
42917,NI-2011-7830,FUR-BUS-10004121,Furniture,Bookcases,Consumer
5950,MX-2011-165834,OFF-FA-10003007,Office Supplies,Fasteners,Consumer
42913,NI-2011-7830,OFF-ELI-10000044,Office Supplies,Supplies,Consumer
460,MX-2011-128083,OFF-EN-10003661,Office Supplies,Envelopes,Home Office
30051,ID-2011-17237,TEC-AC-10001835,Technology,Accessories,Home Office
42914,NI-2011-7830,OFF-BIN-10000837,Office Supplies,Art,Consumer
5948,MX-2011-165834,OFF-EN-10003675,Office Supplies,Envelopes,Consumer
30769,IN-2011-83590,OFF-AR-10000706,Office Supplies,Art,Corporate
37469,US-2011-106299,OFF-BI-10001758,Office Supplies,Binders,Home Office
15331,ES-2011-4188705,OFF-LA-10001413,Office Supplies,Labels,Home Office
5949,MX-2011-165834,OFF-LA-10001019,Office Supplies,Labels,Consumer
42916,NI-2011-7830,OFF-EAT-10001137,Office Supplies,Paper,Consumer
37470,US-2011-106299,TEC-AC-10003237,Technology,Accessories,Home Office
42919,NI-2011-7830,OFF-ACC-10002327,Office Supplies,Fasteners,Consumer
41901,IV-2011-7240,OFF-IBI-10000779,Office Supplies,Binders,Home Office
42920,NI-2011-7830,FUR-TEN-10004549,Furniture,Furnishings,Consumer
42837,AU-2011-0,FUR-HON-10003871,Furniture,Tables,Consumer
20958,IN-2011-49234,FUR-TA-10001089,Furniture,Tables,Corporate
40330,CA-2011-152268,OFF-BI-10001359,Office Supplies,Binders,Consumer
17763,ES-2011-3577688,FUR-CH-10003746,Furniture,Chairs,Consumer
20323,IN-2011-32126,OFF-ST-10003837,Office Supplies,Storage,Consumer
20322,IN-2011-32126,FUR-CH-10001313,Furniture,Chairs,Consumer
22541,IN-2011-57144,OFF-ST-10003256,Office Supplies,Storage,Consumer
40436,CA-2011-106971,TEC-AC-10000844,Technology,Accessories,Consumer
38585,CA-2011-158281,TEC-MA-10002210,Technology,Machines,Corporate
7718,US-2011-155383,FUR-BO-10004504,Furniture,Bookcases,Consumer
19117,ES-2011-2681822,FUR-CH-10001674,Furniture,Chairs,Corporate
46001,SA-2011-7130,FUR-DAN-10004625,Furniture,Bookcases,Home Office
23501,IN-2011-51992,FUR-CH-10000994,Furniture,Chairs,Consumer
22871,IN-2011-11602,FUR-CH-10004312,Furniture,Chairs,Consumer
22870,IN-2011-11602,FUR-FU-10000069,Furniture,Furnishings,Consumer
19116,ES-2011-2681822,OFF-SU-10004496,Office Supplies,Supplies,Corporate
4941,MX-2011-128034,OFF-AR-10002538,Office Supplies,Art,Consumer
20957,IN-2011-49234,TEC-AC-10003861,Technology,Accessories,Corporate
4939,MX-2011-128034,TEC-PH-10001587,Technology,Phones,Consumer
22539,IN-2011-57144,OFF-SU-10001731,Office Supplies,Supplies,Consumer
30180,IN-2011-76338,FUR-FU-10001640,Furniture,Furnishings,Consumer
36226,US-2011-138828,OFF-AR-10000658,Office Supplies,Art,Consumer
36325,CA-2011-151792,TEC-AC-10001606,Technology,Accessories,Consumer
22540,IN-2011-57144,OFF-BI-10001400,Office Supplies,Binders,Consumer
28772,IN-2011-36620,FUR-FU-10001674,Furniture,Furnishings,Corporate
15281,ES-2011-2886437,OFF-BI-10003705,Office Supplies,Binders,Consumer
34222,CA-2011-157721,FUR-FU-10002116,Furniture,Furnishings,Consumer
50569,MA-2011-4210,TEC-MOT-10002372,Technology,Phones,Home Office
49883,CG-2011-6740,OFF-XER-10003495,Office Supplies,Paper,Consumer
19118,ES-2011-2681822,OFF-BI-10002354,Office Supplies,Binders,Corporate
7716,US-2011-155383,TEC-PH-10003405,Technology,Phones,Consumer
49885,CG-2011-6740,OFF-HON-10001102,Office Supplies,Labels,Consumer
22542,IN-2011-57144,OFF-ST-10003243,Office Supplies,Storage,Consumer
50568,MA-2011-4210,OFF-FEL-10001343,Office Supplies,Storage,Home Office
27787,IN-2011-36879,OFF-EN-10001109,Office Supplies,Envelopes,Consumer
45999,SA-2011-7130,OFF-BOS-10000477,Office Supplies,Art,Home Office
50969,SA-2011-1930,OFF-STA-10001968,Office Supplies,Art,Consumer
49884,CG-2011-6740,OFF-AVE-10002311,Office Supplies,Binders,Consumer
27786,IN-2011-36879,OFF-PA-10000344,Office Supplies,Paper,Consumer
46002,SA-2011-7130,FUR-RUB-10001717,Furniture,Furnishings,Home Office
23502,IN-2011-51992,OFF-ST-10000542,Office Supplies,Storage,Consumer
20956,IN-2011-49234,TEC-AC-10001352,Technology,Accessories,Corporate
7717,US-2011-155383,TEC-AC-10001728,Technology,Accessories,Consumer
4940,MX-2011-128034,OFF-ST-10001869,Office Supplies,Storage,Consumer
36227,US-2011-138828,OFF-PA-10000349,Office Supplies,Paper,Consumer
15282,ES-2011-2886437,OFF-SU-10001992,Office Supplies,Supplies,Consumer
23500,IN-2011-51992,OFF-FA-10004664,Office Supplies,Fasteners,Consumer
35700,CA-2011-127936,OFF-AR-10002445,Office Supplies,Art,Consumer
34221,CA-2011-157721,OFF-AP-10001303,Office Supplies,Appliances,Consumer
15280,ES-2011-2886437,OFF-AR-10003651,Office Supplies,Art,Consumer
22872,IN-2011-11602,FUR-FU-10000762,Furniture,Furnishings,Consumer
47824,TU-2011-7970,OFF-STA-10004885,Office Supplies,Art,Consumer
7714,US-2011-155383,OFF-FA-10003638,Office Supplies,Fasteners,Consumer
27785,IN-2011-36879,OFF-BI-10003166,Office Supplies,Binders,Consumer
7719,US-2011-155383,OFF-LA-10000714,Office Supplies,Labels,Consumer
23441,IN-2011-52748,OFF-FA-10001702,Office Supplies,Fasteners,Consumer
46000,SA-2011-7130,OFF-GLO-10004223,Office Supplies,Envelopes,Home Office
23442,IN-2011-52748,OFF-BI-10004140,Office Supplies,Binders,Consumer
7715,US-2011-155383,OFF-EN-10004909,Office Supplies,Envelopes,Consumer
28771,IN-2011-36620,OFF-LA-10000540,Office Supplies,Labels,Corporate
34521,CA-2011-108189,TEC-PH-10001760,Technology,Phones,Corporate
34524,CA-2011-108189,TEC-PH-10001557,Technology,Phones,Corporate
34522,CA-2011-108189,OFF-EN-10004846,Office Supplies,Envelopes,Corporate
34523,CA-2011-108189,OFF-SU-10003567,Office Supplies,Supplies,Corporate
34520,CA-2011-108189,OFF-FA-10000735,Office Supplies,Fasteners,Corporate
34519,CA-2011-108189,OFF-PA-10001838,Office Supplies,Paper,Corporate
34525,CA-2011-108189,TEC-AC-10003038,Technology,Accessories,Corporate
1286,MX-2011-132605,TEC-PH-10003636,Technology,Phones,Home Office
16305,IT-2011-1781238,FUR-CH-10001582,Furniture,Chairs,Home Office
38573,CA-2011-120670,TEC-AC-10004171,Technology,Accessories,Home Office
48211,RS-2011-1130,OFF-BIC-10004976,Office Supplies,Art,Consumer
3072,MX-2011-144883,FUR-BO-10003221,Furniture,Bookcases,Corporate
11474,ES-2011-5941122,TEC-PH-10004105,Technology,Phones,Home Office
42035,SF-2011-9000,TEC-HEW-10003260,Technology,Copiers,Home Office
18413,ES-2011-1141056,FUR-CH-10001726,Furniture,Chairs,Consumer
37798,CA-2011-129147,TEC-PH-10001299,Technology,Phones,Consumer
38804,CA-2011-115889,OFF-ST-10003208,Office Supplies,Storage,Consumer
23645,IN-2011-18959,TEC-CO-10000972,Technology,Copiers,Consumer
51119,IR-2011-3500,FUR-DEF-10000572,Furniture,Furnishings,Corporate
1210,US-2011-120383,FUR-CH-10004844,Furniture,Chairs,Consumer
41373,EG-2011-4220,TEC-SAM-10003493,Technology,Phones,Corporate
11473,ES-2011-5941122,FUR-CH-10004969,Furniture,Chairs,Home Office
12648,ES-2011-5095223,OFF-BI-10001984,Office Supplies,Binders,Corporate
18848,ES-2011-3028321,OFF-EN-10004571,Office Supplies,Envelopes,Consumer
12647,ES-2011-5095223,OFF-PA-10002524,Office Supplies,Paper,Corporate
44542,CA-2011-7860,OFF-IBI-10003541,Office Supplies,Binders,Corporate
35821,CA-2011-107454,FUR-FU-10004018,Furniture,Furnishings,Consumer
23644,IN-2011-18959,TEC-AC-10000398,Technology,Accessories,Consumer
38803,CA-2011-115889,TEC-PH-10001615,Technology,Phones,Consumer
11472,ES-2011-5941122,TEC-AC-10000097,Technology,Accessories,Home Office
47196,TU-2011-3090,TEC-MOT-10001950,Technology,Phones,Consumer
2217,MX-2011-132213,OFF-FA-10002895,Office Supplies,Fasteners,Consumer
23643,IN-2011-18959,OFF-LA-10002674,Office Supplies,Labels,Consumer
37524,CA-2011-148782,TEC-PH-10002923,Technology,Phones,Consumer
47723,AG-2011-4410,OFF-EAT-10003338,Office Supplies,Paper,Consumer
3073,MX-2011-144883,OFF-BI-10000070,Office Supplies,Binders,Corporate
23148,ID-2011-32042,OFF-ST-10001707,Office Supplies,Storage,Consumer
37799,CA-2011-129147,TEC-PH-10001552,Technology,Phones,Consumer
38874,CA-2011-134726,TEC-PH-10001750,Technology,Phones,Corporate
44963,NI-2011-8040,OFF-STA-10001636,Office Supplies,Art,Home Office
41374,EG-2011-4220,OFF-STA-10002719,Office Supplies,Art,Corporate
38873,CA-2011-134726,TEC-AC-10000023,Technology,Accessories,Corporate
35820,CA-2011-107454,OFF-LA-10001569,Office Supplies,Labels,Consumer
44962,NI-2011-8040,FUR-HAR-10001144,Furniture,Chairs,Home Office
44309,HU-2011-630,OFF-BIC-10002270,Office Supplies,Art,Home Office
20499,IN-2011-55919,OFF-LA-10004745,Office Supplies,Labels,Consumer
3071,MX-2011-144883,FUR-FU-10001126,Furniture,Furnishings,Corporate
17285,ES-2011-3401415,FUR-FU-10004313,Furniture,Furnishings,Consumer
37800,CA-2011-129147,OFF-BI-10001098,Office Supplies,Binders,Consumer
11471,ES-2011-5941122,OFF-AR-10004986,Office Supplies,Art,Home Office
1211,US-2011-120383,OFF-BI-10004980,Office Supplies,Binders,Consumer
3050,MX-2011-169271,OFF-FA-10003885,Office Supplies,Fasteners,Consumer
23646,IN-2011-18959,FUR-FU-10003605,Furniture,Furnishings,Consumer
41372,EG-2011-4220,OFF-IBI-10002486,Office Supplies,Binders,Corporate
2703,US-2011-137540,FUR-CH-10001044,Furniture,Chairs,Home Office
32005,CA-2011-112158,FUR-BO-10003272,Furniture,Bookcases,Consumer
14269,ES-2011-3341008,TEC-CO-10002269,Technology,Copiers,Consumer
14266,ES-2011-3341008,OFF-BI-10003616,Office Supplies,Binders,Consumer
14267,ES-2011-3341008,OFF-ST-10000872,Office Supplies,Storage,Consumer
49024,MO-2011-8130,FUR-DAN-10002967,Furniture,Bookcases,Consumer
49023,MO-2011-8130,TEC-HP -10003618,Technology,Copiers,Consumer
51193,BK-2011-6660,FUR-ADV-10004971,Furniture,Furnishings,Corporate
29818,IN-2011-79971,TEC-CO-10000972,Technology,Copiers,Corporate
30924,IN-2011-80524,TEC-CO-10004813,Technology,Copiers,Consumer
14268,ES-2011-3341008,TEC-MA-10004143,Technology,Machines,Consumer
29819,IN-2011-79971,OFF-PA-10003115,Office Supplies,Paper,Corporate
