Row_ID,Sales,Quantity,Profit,cost_price,Months,years
3073,36.6,2,13.16,23.44,2,2011
23148,44.064,1,-2.946,47.01,2,2011
37799,50.232,7,-10.0464,60.2784,2,2011
38874,52.792,1,4.6193,48.1727,2,2011
44963,45.684,6,-56.376,102.06,2,2011
41374,26.04,1,8.85,17.19,2,2011
38873,41.94,2,15.0984,26.8416,2,2011
35820,34.86,7,16.0356,18.8244,2,2011
44962,38.466,2,-30.774,69.24,2,2011
44309,32.19,1,12.21,19.98,2,2011
20499,28.08,3,13.68,14.4,2,2011
3071,32.52,1,13.32,19.2,2,2011
17285,22.734,1,7.554,15.18,2,2011
37800,19.242,3,-13.4694,32.7114,2,2011
11471,14.49,1,4.77,9.72,2,2011
1211,7.6,2,1.12,6.48,2,2011
3050,21.68,2,6.04,15.64,2,2011
23646,22.23,1,9.99,12.24,2,2011
41372,8.91,1,1.59,7.32,2,2011
2703,40.152,1,-24.108,64.26,2,2011
32005,883.92,5,-110.49,994.41,2,2011
14269,379.287,3,151.677,227.61,2,2011
14266,676.2,14,81.06,595.14,2,2011
14267,370.818,3,-41.202,412.02,2,2011
49024,281.82,2,56.34,225.48,2,2011
49023,299.58,1,0,299.58,2,2011
51193,349.2,8,108.24,240.96,2,2011
29818,504.72,3,232.11,272.61,2,2011
30924,889.92,6,355.86,534.06,2,2011
14268,219.4275,5,82.4775,136.95,2,2011
29819,228,8,91.2,136.8,2,2011
37898,239.84,8,64.7568,175.0832,2,2011
15933,246,5,105.75,140.25,2,2011
20536,644.88,4,309.48,335.4,2,2011
32004,119.96,4,52.7824,67.1776,2,2011
19752,145.98,3,26.19,119.79,2,2011
37897,146.82,3,73.41,73.41,2,2011
36172,119.8,5,29.95,89.85,2,2011
37896,60.72,3,23.6808,37.0392,2,2011
14661,94.6305,3,-0.0495,94.68,2,2011
12675,70.56,3,1.35,69.21,2,2011
32006,46.72,8,15.768,30.952,2,2011
34084,58.36,5,-24.803,83.163,2,2011
20534,23.31,3,4.86,18.45,2,2011
34086,39.96,5,-23.976,63.936,2,2011
37899,15.66,6,7.2036,8.4564,2,2011
14265,30.51,1,13.11,17.4,2,2011
41357,18.96,1,-22.77,41.73,2,2011
20535,13.14,2,1.26,11.88,2,2011
15101,26.49,1,4.74,21.75,2,2011
19753,8.94,1,1.95,6.99,2,2011
34085,16.464,7,1.4406,15.0234,2,2011
40299,15.24,3,7.1628,8.0772,2,2011
40298,5.95,1,0.833,5.117,2,2011
37548,2.394,1,-6.3441,8.7381,2,2011
20303,276.102,1,110.412,165.69,3,2011
30450,912.456,4,-319.464,1231.92,3,2011
46681,666.84,4,253.32,413.52,3,2011
26362,337.6395,3,-122.8005,460.44,3,2011
26361,211.1805,1,-70.3995,281.58,3,2011
16385,854.49,7,290.43,564.06,3,2011
25375,192.87,1,50.13,142.74,3,2011
30451,159.444,2,-95.676,255.12,3,2011
8187,195.2,4,44.88,150.32,3,2011
50042,122.58,2,42.9,79.68,3,2011
30453,69.3,2,3.42,65.88,3,2011
30452,68.868,2,-26.412,95.28,3,2011
23991,135.1182,2,-45.9018,181.02,3,2011
20302,35.883,3,4.743,31.14,3,2011
41807,51.84,1,7.77,44.07,3,2011
50043,62.34,2,8.7,53.64,3,2011
45193,81.24,4,26.76,54.48,3,2011
46682,47.43,1,17.07,30.36,3,2011
26360,6.006,1,0.546,5.46,3,2011
50044,16.71,1,4.17,12.54,3,2011
19098,90.63,6,-61.65,152.28,3,2011
40435,180.96,5,13.572,167.388,3,2011
50438,25.488,1,-22.962,48.45,3,2011
29363,29.82,2,5.64,24.18,3,2011
40434,18.336,2,-12.224,30.56,3,2011
50929,9.06,2,4.5,4.56,3,2011
33000,12.35,5,5.8045,6.5455,3,2011
42964,1619.1,10,258.9,1360.2,3,2011
29281,1095.66,6,65.7,1029.96,3,2011
6812,751.872,3,56.352,695.52,3,2011
47240,310.5,1,90.03,220.47,3,2011
47241,597.84,2,263.04,334.8,3,2011
48192,489,4,97.8,391.2,3,2011
8899,825.0606,7,-389.1594,1214.22,3,2011
38544,302.45,5,-199.617,502.067,3,2011
40008,626.352,3,-23.4882,649.8402,3,2011
48190,491.76,4,4.8,486.96,3,2011
32460,125.76,3,40.872,84.888,3,2011
8897,333.66,5,-200.24,533.9,3,2011
29282,731.07,3,160.83,570.24,3,2011
45953,139.8,2,57.3,82.5,3,2011
38645,176.772,3,-459.6072,636.3792,3,2011
44980,113.28,1,29.43,83.85,3,2011
46516,119.07,2,-99.27,218.34,3,2011
48191,126.15,1,27.75,98.4,3,2011
10944,57.6,3,28.8,28.8,3,2011
49321,69.15,1,1.38,67.77,3,2011
11173,41.796,2,10.656,31.14,3,2011
11172,58.98,2,12.36,46.62,3,2011
32461,25.32,5,9.1785,16.1415,3,2011
43988,31.17,1,4.35,26.82,3,2011
46515,57.168,4,-91.512,148.68,3,2011
38545,44.672,8,-10.0512,54.7232,3,2011
8898,16.308,3,-9.552,25.86,3,2011
38543,15.12,3,4.914,10.206,3,2011
8896,7.848,3,-0.672,8.52,3,2011
7850,12.372,1,-6.608,18.98,3,2011
31852,19.456,4,3.4048,16.0512,3,2011
45952,23.88,2,10.02,13.86,3,2011
32459,9.99,1,4.5954,5.3946,3,2011
49322,13.95,1,6.39,7.56,3,2011
26832,390.72,8,109.2,281.52,3,2011
26831,163.32,4,6.48,156.84,3,2011
26834,58.56,2,8.16,50.4,3,2011
41182,159.98,2,57.5928,102.3872,3,2011
26833,33.21,3,0.27,32.94,3,2011
41181,62.31,3,22.4316,39.8784,3,2011
41180,11.16,2,5.58,5.58,3,2011
48962,642.72,2,224.94,417.78,3,2011
14005,532.77,7,111.72,421.05,3,2011
14004,534.438,3,231.588,302.85,3,2011
49032,600.36,2,66,534.36,3,2011
48965,145.962,2,6.462,139.5,3,2011
48966,182.898,1,42.648,140.25,3,2011
20997,588.6,3,117.72,470.88,3,2011
48961,86.346,2,7.626,78.72,3,2011
14006,98.88,2,28.62,70.26,3,2011
20998,423.24,2,21.12,402.12,3,2011
47549,88.86,2,29.28,59.58,3,2011
47550,107.04,8,25.68,81.36,3,2011
30324,116.64,2,17.46,99.18,3,2011
3767,175.7,7,50.82,124.88,3,2011
6135,54.66,3,20.22,34.44,3,2011
6137,62.4,3,4.98,57.42,3,2011
48964,23.82,1,2.85,20.97,3,2011
49031,101.1,2,11.1,90,3,2011
20995,49.32,3,6.39,42.93,3,2011
42589,50.7,2,22.8,27.9,3,2011
3768,97.264,1,-8.516,105.78,3,2011
48963,28.02,2,10.32,17.7,3,2011
29867,54.0579,1,4.5579,49.5,3,2011
20996,145.98,3,4.32,141.66,3,2011
6136,27.18,3,1.32,25.86,3,2011
35158,40.176,3,14.5638,25.6122,3,2011
30323,59.52,2,3.54,55.98,3,2011
27444,28.431,3,2.151,26.28,3,2011
27446,31.995,3,13.095,18.9,3,2011
32849,21.56,7,10.3488,11.2112,3,2011
47551,16.98,1,2.88,14.1,3,2011
35159,10.896,3,3.9498,6.9462,3,2011
27443,15.39,3,2.52,12.87,3,2011
27445,15.39,3,2.52,12.87,3,2011
48022,855.15,1,384.81,470.34,3,2011
24455,1353.6,8,541.44,812.16,3,2011
28189,384.21,5,110.91,273.3,3,2011
25949,972.648,6,-75.672,1048.32,3,2011
24452,986.202,3,-408.618,1394.82,3,2011
32996,515.88,6,113.4936,402.3864,3,2011
23077,2544.96,4,1068.84,1476.12,3,2011
41142,132.696,3,9.9522,122.7438,3,2011
25952,562.518,2,143.718,418.8,3,2011
14645,329.55,13,88.92,240.63,3,2011
28191,267.381,1,-26.739,294.12,3,2011
6326,80,2,16,64,3,2011
25950,350.649,3,31.149,319.5,3,2011
41293,212.1,1,80.58,131.52,3,2011
48101,238.491,1,92.721,145.77,3,2011
24761,160.866,6,1.746,159.12,3,2011
9624,66.36,2,7.96,58.4,3,2011
9625,54.12,3,21.06,33.06,3,2011
8718,125.22,3,33.78,91.44,3,2011
28190,66.852,2,8.892,57.96,3,2011
41141,61.544,7,-40.0036,101.5476,3,2011
41292,62.61,1,18.78,43.83,3,2011
41291,143.1,2,5.7,137.4,3,2011
24453,49.59,3,12.33,37.26,3,2011
48021,24.09,1,4.56,19.53,3,2011
29315,99,6,2.88,96.12,3,2011
48300,25.464,2,-20.376,45.84,3,2011
14644,121.932,2,-8.148,130.08,3,2011
24454,86.76,3,22.5,64.26,3,2011
42591,51.84,8,0.48,51.36,3,2011
49703,30.48,1,2.73,27.75,3,2011
49625,15.87,1,6.33,9.54,3,2011
5122,60.56,2,26.04,34.52,3,2011
49626,11.43,1,4.11,7.32,3,2011
7374,35.532,3,4.692,30.84,3,2011
1127,27.66,3,13.5,14.16,3,2011
37619,15.28,2,7.4872,7.7928,3,2011
48100,24.42,2,0,24.42,3,2011
7373,19.836,3,-1.344,21.18,3,2011
8719,7.6,2,1.12,6.48,3,2011
45823,22.29,1,10.68,11.61,3,2011
48099,12.96,2,0.12,12.84,3,2011
25951,8.208,1,3.648,4.56,3,2011
42590,55.92,2,2.22,53.7,3,2011
41140,15.936,4,5.1792,10.7568,3,2011
29718,840.6,5,319.35,521.25,3,2011
21828,2605.392,9,-553.878,3159.27,3,2011
49573,525.69,1,162.96,362.73,3,2011
22335,712.8,3,128.25,584.55,3,2011
46830,360.96,8,140.64,220.32,3,2011
13903,646.38,9,50.22,596.16,3,2011
22336,509.4,3,5.04,504.36,3,2011
41456,365.91,1,18.27,347.64,3,2011
31498,218.75,2,-161.875,380.625,3,2011
13904,388.161,6,27.261,360.9,3,2011
26995,136.1034,2,18.0234,118.08,3,2011
42013,134.61,1,63.24,71.37,3,2011
10509,148.05,5,60.6,87.45,3,2011
10482,195.408,3,65.898,129.51,3,2011
10817,387,3,46.44,340.56,3,2011
21829,329.76,3,-12.42,342.18,3,2011
7221,149.1,3,67.08,82.02,3,2011
41455,262.86,2,47.28,215.58,3,2011
10484,58.104,4,21.864,36.24,3,2011
12992,65.37,1,24.84,40.53,3,2011
26930,298.8,6,26.82,271.98,3,2011
34452,93.024,3,33.7212,59.3028,3,2011
7224,77.36,4,22.4,54.96,3,2011
7127,47.4,3,0.9,46.5,3,2011
29719,41.85,3,14.22,27.63,3,2011
13796,66.45,5,1.95,64.5,3,2011
32153,102.3,10,26.598,75.702,3,2011
21827,160.992,4,-26.208,187.2,3,2011
26928,79.92,9,24.57,55.35,3,2011
29720,50.85,3,4.05,46.8,3,2011
10481,47.952,2,-0.588,48.54,3,2011
7128,24,4,6.24,17.76,3,2011
7223,33.06,3,11.88,21.18,3,2011
32152,39.96,2,18.7812,21.1788,3,2011
46831,26.58,1,0,26.58,3,2011
13902,87.84,2,32.46,55.38,3,2011
46829,27.45,1,7.68,19.77,3,2011
50482,19.404,1,-13.596,33,3,2011
7222,28.98,3,0.84,28.14,3,2011
41457,48.66,1,8.73,39.93,3,2011
26927,70.38,3,18.99,51.39,3,2011
26929,22.5,2,9,13.5,3,2011
5636,23.32,2,2.76,20.56,3,2011
10483,73.926,2,31.986,41.94,3,2011
32154,21.36,2,5.7672,15.5928,3,2011
41458,10.65,1,2.64,8.01,3,2011
31499,2.6,1,0.2925,2.3075,3,2011
18961,145.5,2,-128.04,273.54,3,2011
27132,437.67,3,56.88,380.79,3,2011
18962,51.36,2,-31.86,83.22,3,2011
36282,14.4,5,7.056,7.344,3,2011
18934,38.13,1,10.29,27.84,3,2011
18935,92.16,4,11.04,81.12,3,2011
18933,26.64,4,10.92,15.72,3,2011
39694,7.68,5,-11.52,19.2,3,2011
3151,1526.5,5,595.3,931.2,3,2011
6440,1236.2,7,420.28,815.92,3,2011
23581,780.165,5,320.715,459.45,3,2011
7612,1039.27728,6,279.07728,760.2,3,2011
24071,1567.62,4,661.86,905.76,3,2011
32647,258.279,3,-70.1043,328.3833,3,2011
44308,266.58,6,87.84,178.74,3,2011
23231,82.368,3,-15.012,97.38,3,2011
11181,242.1,2,101.64,140.46,3,2011
36898,142.488,3,-3.5622,146.0502,3,2011
11179,290.142,9,-135.648,425.79,3,2011
33571,143.432,1,3.5858,139.8462,3,2011
36896,55.984,2,4.1988,51.7852,3,2011
49832,97.68,2,11.7,85.98,3,2011
7613,27.44,2,7.68,19.76,3,2011
33572,122.352,3,13.7646,108.5874,3,2011
24070,82.161,1,12.771,69.39,3,2011
46232,101.268,4,-114.852,216.12,3,2011
36173,61.568,2,4.6176,56.9504,3,2011
48313,82.674,2,-157.086,239.76,3,2011
49831,43.29,1,20.34,22.95,3,2011
47105,28.38,1,5.37,23.01,3,2011
24069,47.736,4,6.816,40.92,3,2011
22315,54.36,4,9.72,44.64,3,2011
48312,78.408,6,-88.992,167.4,3,2011
39515,31.776,3,-19.0656,50.8416,3,2011
7914,35.6,5,2.8,32.8,3,2011
36897,14.48,5,4.887,9.593,3,2011
39518,15.072,4,-3.768,18.84,3,2011
11180,38.88,6,0.36,38.52,3,2011
7915,25.62,3,12.78,12.84,3,2011
39516,4.928,2,1.7248,3.2032,3,2011
11182,21.06,3,10.53,10.53,3,2011
36174,6.192,3,0.4644,5.7276,3,2011
39514,4.344,3,0.8688,3.4752,3,2011
49610,4.329,1,-9.981,14.31,3,2011
39517,1.788,3,-3.0396,4.8276,3,2011
21286,2526.93,5,561.48,1965.45,3,2011
15376,1983.135,7,-1784.895,3768.03,3,2011
21287,2544.372,6,621.792,1922.58,3,2011
15190,1206.84,4,108.6,1098.24,3,2011
6094,292.8,6,67.32,225.48,3,2011
23397,1199.76,4,395.88,803.88,3,2011
18428,1200.312,8,373.272,827.04,3,2011
36055,783.96,4,219.5088,564.4512,3,2011
23398,880.95,5,0,880.95,3,2011
37729,410.352,3,-51.294,461.646,3,2011
11400,745.686,2,182.226,563.46,3,2011
24003,375.84,5,107.94,267.9,3,2011
28413,226.839,2,21.819,205.02,3,2011
15719,537,2,144.96,392.04,3,2011
6809,391.2,12,97.68,293.52,3,2011
29366,244.2069,1,-116.3031,360.51,3,2011
37727,945.036,6,-299.2614,1244.2974,3,2011
35287,286.344,3,-64.4274,350.7714,3,2011
42218,172.368,4,-107.832,280.2,3,2011
40374,89.97,3,18.8937,71.0763,3,2011
37563,143.856,9,48.5514,95.3046,3,2011
29365,174.5184,7,-95.5416,270.06,3,2011
26610,168.6825,9,-2.4975,171.18,3,2011
42217,113.952,4,-111.168,225.12,3,2011
17697,146.88,3,52.83,94.05,3,2011
15720,181.17,9,36.18,144.99,3,2011
6580,82.26,1,18.08,64.18,3,2011
21285,35.397,3,13.347,22.05,3,2011
36056,48.896,2,18.336,30.56,3,2011
6807,73.1,5,19.7,53.4,3,2011
6808,89.504,2,-1.136,90.64,3,2011
42572,75.96,1,16.71,59.25,3,2011
31040,70.56,6,14.04,56.52,3,2011
26896,51.03,5,1.68,49.35,3,2011
42571,23.97,1,0.45,23.52,3,2011
31039,77.16,4,11.52,65.64,3,2011
48340,60.966,1,-79.284,140.25,3,2011
18427,83.25,3,18.27,64.98,3,2011
13928,29.1,2,6.36,22.74,3,2011
37726,25.984,2,-1.624,27.608,3,2011
29364,47.0958,2,-5.3442,52.44,3,2011
42216,77.424,4,-116.136,193.56,3,2011
6810,37.92,3,8.7,29.22,3,2011
10941,15.96,1,1.59,14.37,3,2011
15375,53.775,3,-38.745,92.52,3,2011
15003,25.191,3,6.111,19.08,3,2011
31038,25.2,1,5.52,19.68,3,2011
40525,6.72,4,3.36,3.36,3,2011
37002,11.64,3,3.3756,8.2644,3,2011
6811,13.66,1,6.28,7.38,3,2011
45573,111.72,4,45.72,66,3,2011
40275,5.76,2,2.8224,2.9376,3,2011
37728,14.301,7,-10.4874,24.7884,3,2011
36057,7.856,2,2.8478,5.0082,3,2011
37562,3.488,2,1.1772,2.3108,3,2011
24004,17.28,4,-13.92,31.2,3,2011
10408,3227.7,5,742.35,2485.35,3,2011
9383,755.0868,3,225.4668,529.62,3,2011
10411,990.468,3,242.028,748.44,3,2011
10409,379.44,8,128.88,250.56,3,2011
11827,354.15,3,173.52,180.63,3,2011
10413,219.834,3,90.324,129.51,3,2011
29467,362.5047,1,74.0547,288.45,3,2011
8045,395.82,3,3.9,391.92,3,2011
33279,479.96,4,134.3888,345.5712,3,2011
9381,159.66,3,79.8,79.86,3,2011
21832,335.583,9,81.783,253.8,3,2011
9382,63.3,5,24,39.3,3,2011
9384,74.64,4,9.68,64.96,3,2011
8779,179.48,2,52.04,127.44,3,2011
14987,144.342,3,35.262,109.08,3,2011
29468,74.0781,3,-30.7719,104.85,3,2011
8046,158.4,9,41.04,117.36,3,2011
11825,35.55,3,7.74,27.81,3,2011
10412,50.31,1,19.11,31.2,3,2011
28048,40.587,2,-1.473,42.06,3,2011
11826,36.18,3,10.08,26.1,3,2011
2329,76.5,3,27.54,48.96,3,2011
7869,56.352,8,-3.808,60.16,3,2011
7867,102.6168,2,-38.1032,140.72,3,2011
14986,41.472,2,0.912,40.56,3,2011
29466,24.8004,2,8.9604,15.84,3,2011
48825,48.72,2,19.44,29.28,3,2011
43761,29.85,1,6.84,23.01,3,2011
33919,25.92,4,12.4416,13.4784,3,2011
2328,17.16,3,4.62,12.54,3,2011
7868,20.16,3,0.3,19.86,3,2011
10410,52.59,1,12.6,39.99,3,2011
1971,1648.44,6,609.84,1038.6,4,2011
9490,222.56,4,13.28,209.28,4,2011
130,185.76,6,3.6,182.16,4,2011
15586,139.77,3,20.88,118.89,4,2011
1970,148.96,8,28.16,120.8,4,2011
9489,165.54824,2,49.42824,116.12,4,2011
10124,74.304,6,-107.856,182.16,4,2011
9066,38.26,1,6.88,31.38,4,2011
9065,37.84,2,2.24,35.6,4,2011
9067,38.58,3,7.68,30.9,4,2011
18455,26.64,2,-21.9,48.54,4,2011
39277,16.448,2,5.5512,10.8968,4,2011
25987,27.36,3,13.68,13.68,4,2011
18456,17.01,2,-1.05,18.06,4,2011
44301,15.48,1,2.61,12.87,4,2011
44302,5.91,1,2.1,3.81,4,2011
30629,440.88,4,39.6,401.28,4,2011
30630,883.8,10,70.5,813.3,4,2011
42232,115.44,1,49.62,65.82,4,2011
19156,148.878,3,14.868,134.01,4,2011
32814,83.84,2,27.248,56.592,4,2011
42231,58.98,2,12.36,46.62,4,2011
14832,30.24,2,10.86,19.38,4,2011
14833,27.36,3,5.94,21.42,4,2011
32815,13.272,3,4.3134,8.9586,4,2011
42233,52.86,2,14.76,38.1,4,2011
43559,6.822,2,-10.698,17.52,4,2011
42230,4.41,1,0,4.41,4,2011
21858,554.76,3,0,554.76,4,2011
32861,354.9,5,17.745,337.155,4,2011
2555,90.56,8,25.28,65.28,4,2011
2556,89.58,3,15.18,74.4,4,2011
42513,94.44,2,-25.98,120.42,4,2011
50074,43.281,1,-92.349,135.63,4,2011
35718,15.552,3,2.3328,13.2192,4,2011
2291,512.76,6,246.12,266.64,4,2011
12447,507.276,4,174.636,332.64,4,2011
2293,585.98568,6,180.74568,405.24,4,2011
49553,657.84,4,184.08,473.76,4,2011
9907,1063.9678,5,-2.1322,1066.1,4,2011
9908,526.64,4,21.04,505.6,4,2011
36417,232.55,5,9.302,223.248,4,2011
9906,292.8,6,46.8,246,4,2011
9911,207.54,3,64.32,143.22,4,2011
2292,119.56,2,40.64,78.92,4,2011
36418,99.98,2,42.9914,56.9886,4,2011
11452,92.88,6,15.66,77.22,4,2011
49551,145.98,1,65.67,80.31,4,2011
19078,50.7,2,13.68,37.02,4,2011
9909,75.76,4,31.04,44.72,4,2011
35252,79.36,4,23.808,55.552,4,2011
11890,85.95,5,32.55,53.4,4,2011
42636,48.06,2,12.96,35.1,4,2011
43994,35.928,6,-21.672,57.6,4,2011
9910,59.4,9,18.9,40.5,4,2011
9912,18.68,2,0.92,17.76,4,2011
19077,32.4,3,16.2,16.2,4,2011
44394,16.86,1,6.06,10.8,4,2011
44395,27.27,1,4.62,22.65,4,2011
32857,18.9,6,9.072,9.828,4,2011
27697,40.5,3,19.8,20.7,4,2011
36419,19.44,3,9.3312,10.1088,4,2011
36141,7.184,2,2.245,4.939,4,2011
43993,26.628,1,-10.662,37.29,4,2011
36420,12.96,2,6.3504,6.6096,4,2011
49552,8.16,1,3.81,4.35,4,2011
42275,7.83,1,3.21,4.62,4,2011
35251,5.47,1,2.3521,3.1179,4,2011
3875,2833.76,10,35.36,2798.4,4,2011
18696,1112.697,3,259.587,853.11,4,2011
12798,1413.45,5,502.5,910.95,4,2011
14924,379.08,2,26.52,352.56,4,2011
14341,369.09,3,14.76,354.33,4,2011
14343,228.75,5,105.15,123.6,4,2011
14342,187.68,8,63.6,124.08,4,2011
20391,82.044,8,-32.676,114.72,4,2011
13873,111.6,5,4.35,107.25,4,2011
14923,99,2,32.64,66.36,4,2011
20390,41.832,1,-8.088,49.92,4,2011
19033,65.13,1,2.58,62.55,4,2011
38592,37.84,2,2.838,35.002,4,2011
20392,55.6017,1,0.6417,54.96,4,2011
18695,55.38,2,4.38,51,4,2011
32756,27.46,2,9.8856,17.5744,4,2011
19034,34.92,4,10.8,24.12,4,2011
42871,97.17,1,35.94,61.23,4,2011
41870,25.38,1,8.37,17.01,4,2011
32462,46.8,4,21.06,25.74,4,2011
18694,30.96,3,13.59,17.37,4,2011
13872,25.92,3,10.08,15.84,4,2011
18888,75.78,3,30.24,45.54,4,2011
39295,12.18,7,3.8976,8.2824,4,2011
38593,5.472,6,1.8468,3.6252,4,2011
39296,57.68,4,19.0344,38.6456,4,2011
9185,467.04,7,0,467.04,4,2011
9187,324.52,7,155.68,168.84,4,2011
17314,388.125,3,-357.075,745.2,4,2011
39906,353.568,2,-44.196,397.764,4,2011
17095,122.88,4,9.72,113.16,4,2011
2702,79.596,9,-33.264,112.86,4,2011
9186,21.96,3,2.82,19.14,4,2011
39904,56.96,2,21.0752,35.8848,4,2011
44056,14.49,1,-28.02,42.51,4,2011
39907,13.96,2,6.7008,7.2592,4,2011
39905,15.56,4,4.0456,11.5144,4,2011
44057,21.6,1,-35.28,56.88,4,2011
33171,16.224,2,5.8812,10.3428,4,2011
5593,27.6,2,-3.68,31.28,4,2011
11911,799.848,7,-71.232,871.08,4,2011
38029,177.536,4,62.1376,115.3984,4,2011
27387,278.85,13,-141.96,420.81,4,2011
23183,248.9004,6,35.9604,212.94,4,2011
8392,171.2,5,42.8,128.4,4,2011
27385,44.9295,7,-4.2105,49.14,4,2011
38030,32.432,2,3.2432,29.1888,4,2011
27386,29.238,1,-8.532,37.77,4,2011
3830,102.576,3,26.916,75.66,4,2011
27384,51.711,2,-23.529,75.24,4,2011
38458,21.84,3,10.92,10.92,4,2011
38459,15.6,5,7.644,7.956,4,2011
43285,7.77,1,0,7.77,4,2011
28645,1455.12,4,116.4,1338.72,4,2011
32672,1089.75,3,305.13,784.62,4,2011
18913,616.2,5,36.9,579.3,4,2011
18564,439.2,8,78.96,360.24,4,2011
50219,728.64,2,36.42,692.22,4,2011
50732,1758.12,14,228.48,1529.64,4,2011
28646,963.36,4,154.08,809.28,4,2011
50731,735.12,6,29.34,705.78,4,2011
32673,447.84,8,219.4416,228.3984,4,2011
32675,399.96,5,34.9965,364.9635,4,2011
40454,259.74,13,124.6752,135.0648,4,2011
28644,351.3,5,144,207.3,4,2011
40455,255.42,9,104.7222,150.6978,4,2011
8824,332.24,4,6.64,325.6,4,2011
50733,379.44,8,128.88,250.56,4,2011
50729,333.48,2,49.98,283.5,4,2011
6336,129.84,4,38.88,90.96,4,2011
6337,282.8,2,90.48,192.32,4,2011
50734,247.44,8,76.56,170.88,4,2011
29527,101.64,7,33.39,68.25,4,2011
18754,242.55,11,43.56,198.99,4,2011
18914,164.07,3,16.38,147.69,4,2011
27972,109.6845,5,6.4845,103.2,4,2011
32676,158.9,5,7.945,150.955,4,2011
40453,101.96,2,27.5292,74.4308,4,2011
50217,105.48,4,21,84.48,4,2011
50730,204.63,1,57.27,147.36,4,2011
50727,141.45,1,67.89,73.56,4,2011
47834,148.59,1,28.23,120.36,4,2011
50728,204.15,1,53.07,151.08,4,2011
25925,124.011,1,-2.769,126.78,4,2011
18565,41.49,3,6.57,34.92,4,2011
27973,141.474,4,30.954,110.52,4,2011
50218,143.79,1,4.29,139.5,4,2011
18912,41.88,4,14.16,27.72,4,2011
50830,49.41,1,11.85,37.56,4,2011
5034,14.8,2,0,14.8,4,2011
6338,35.8,5,17.1,18.7,4,2011
50735,51.78,1,9.3,42.48,4,2011
20765,25.014,4,2.214,22.8,4,2011
32677,13.184,1,4.7792,8.4048,4,2011
6339,16.4,2,8,8.4,4,2011
45988,11.604,1,-5.526,17.13,4,2011
32674,16.4,5,4.264,12.136,4,2011
18915,8.25,1,1.14,7.11,4,2011
37736,589.41,5,-6.549,595.959,4,2011
19982,1292.34,4,-136.86,1429.2,4,2011
48363,879.6,8,96.72,782.88,4,2011
1280,285.20844,3,65.12844,220.08,4,2011
2716,859.04,7,-365.12,1224.16,4,2011
19984,567.528,4,73.368,494.16,4,2011
30223,349.6986,3,142.8786,206.82,4,2011
42932,520.68,2,93.72,426.96,4,2011
9410,279.68,4,25.12,254.56,4,2011
19980,276.15,7,16.38,259.77,4,2011
2719,224.37648,6,-266.18352,490.56,4,2011
19983,292.68,6,146.34,146.34,4,2011
34021,95.648,2,31.0856,64.5624,4,2011
23422,105.36,8,-6.48,111.84,4,2011
2723,211.992,3,-132.528,344.52,4,2011
30224,272.3562,6,-46.0638,318.42,4,2011
2724,77.856,2,-33.104,110.96,4,2011
19985,76.788,2,1.668,75.12,4,2011
8462,54.44,2,20.12,34.32,4,2011
19981,85.05,5,35.7,49.35,4,2011
29006,37.8,2,11.7,26.1,4,2011
42933,30.3,1,13.92,16.38,4,2011
2722,18.96,3,-27.54,46.5,4,2011
2720,38.144,1,-87.736,125.88,4,2011
2718,27.968,1,-35.672,63.64,4,2011
34020,14.45,5,6.7915,7.6585,4,2011
6349,56.76,3,24.96,31.8,4,2011
9409,10.76,1,1.5,9.26,4,2011
36244,29.24,4,13.7428,15.4972,4,2011
19979,361.08,5,131.58,229.5,4,2011
2717,53.928,7,-75.572,129.5,4,2011
27890,49.26,2,4.92,44.34,4,2011
9408,16.92,1,4.38,12.54,4,2011
4558,28.992,4,8.272,20.72,4,2011
2715,2.4,1,-2.04,4.44,4,2011
2721,7.872,3,-4.368,12.24,4,2011
31615,3991.98,2,1995.99,1995.99,4,2011
8859,1380.9,5,303.7,1077.2,4,2011
11633,820.488,8,183.288,637.2,4,2011
8137,1401.84,4,126.16,1275.68,4,2011
24115,1046.25,5,-976.5,2022.75,4,2011
16411,1035.72,6,320.94,714.78,4,2011
24689,1028.16,7,20.37,1007.79,4,2011
35605,666.344,7,66.6344,599.7096,4,2011
31616,275.94,6,80.0226,195.9174,4,2011
1624,1086.18,3,32.58,1053.6,4,2011
31617,360,4,129.6,230.4,4,2011
10455,230.202,2,5.082,225.12,4,2011
19506,252.27,3,17.64,234.63,4,2011
11632,226.5165,1,26.6265,199.89,4,2011
1623,331.02,3,0,331.02,4,2011
24114,248.85,7,-3.36,252.21,4,2011
49240,486.66,2,243.3,243.36,4,2011
35609,447.968,4,139.99,307.978,4,2011
48175,137.784,2,-75.816,213.6,4,2011
8860,130.08,4,57.2,72.88,4,2011
1625,141.44,4,67.84,73.6,4,2011
24691,237.75,5,42.75,195,4,2011
35606,573.728,4,-64.5444,638.2724,4,2011
17933,45.12,2,22.08,23.04,4,2011
31614,135.882,1,24.1568,111.7252,4,2011
15968,125.895,7,-75.705,201.6,4,2011
49018,167.58,6,68.58,99,4,2011
24690,134.37,3,57.69,76.68,4,2011
18294,79.92,6,32.76,47.16,4,2011
11888,171.153,3,34.173,136.98,4,2011
10454,102.87,3,40.05,62.82,4,2011
4159,137.84,4,67.52,70.32,4,2011
43798,97.68,2,11.7,85.98,4,2011
24113,65.5875,3,-32.2425,97.83,4,2011
48176,44.448,2,-66.672,111.12,4,2011
